NUM;ETF TYPE;EXCHANGE TRADED FUNDS NAME;ISIN;PRODUCT FAMILY;XETRA SYMBOL;REUTERS CODE;BLOOMBERG TICKER;MANAGEMENT FEE IN %;ONGOING CHARGES;USE OF PROFITS;REPLICATION METHOD;FUND CURRENCY;TRADING CURRENCY;MQV;MAX SPREAD;iNAV (REUTERS);iNAV (BLOOMBERG);BENCHMARK;HOMEPAGE ISSUER
1269;ETF;Lyxor Hong Kong (HSI) UCITS ETF - Dist;LU1900067940;Lyxor;LHKG;LHKG.DE;LHKG GY;;0,65%;Distributing;Swap-based;EUR;EUR;100000 EUR;2,00%;APEXINAV=SOLA;HKIMIV;Hang Seng Index;www.lyxoretf.de
1270;ETF;Lyxor MSCI AC Asia Ex Japan UCITS ETF - Acc;LU1900068161;Lyxor;LASI;LASI.DE;LASI GY;;0,50%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;KORINAV=SOLA;APEXIV;MSCI AC Asia ex Japan Index;www.lyxoretf.de
1271;ETF;Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF - Acc;LU1900068328;Lyxor;LASP;LASP.DE;LASP GY;;0,60%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;CRBEURINAV=SOLA;AEJEURIV;MSCI Pacific ex Japan Index;www.lyxoretf.de
1272;ETF;LYXOR MSCI Korea UCITS ETF;LU1900066975;Lyxor;LKOR;LKOR.DE;LKOR GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;CRBNINAV=SOLA;KOREUIV;MSCI Korea Index;www.lyxoretf.de
1273;ETF;Lyxor MSCI Taiwan UCITS ETF - Acc;LU1900066033;Lyxor;LTWN;LTWN.DE;LTWN GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;LYXTWNINAV=SOLA;LYXTWNIV;MSCI Taiwan Index;www.lyxoretf.de
1274;ETF;iShares $ Treasury Bond 0-1yr UCITS ETF USD (Dist);IE00BGR7L912;iShares;IBCC;IBCC.DE;IBCC GY;;0,07%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;0XRVINAV.DE;INAVIT1E;ICE U.S. Treasury Short Term Bond Index;www.ishares.com
1275;ETF;iShares Electric Vehicles and Driving Technology UCITS ETF USD (Acc);IE00BGL86Z12;iShares;IEVD;IEVD.DE;IEVD GY;;0,40%;Accumulating;Optimised;USD;EUR;50000 EUR;3,00%;EQDUINAV.DE;INAVECAE;STOXX Global Electric Vehicles & Driving Technology Index;www.ishares.com
1276;ETF;BNP Paribas Easy Euro Corp Bond SRI Fossil Free UCITS ETF;LU1859444769;EasyETF;ASRI;ASRI.DE;ASRI GY;;0,20%;Accumulating;Full Replication;EUR;EUR;50000 EUR;1,00%;ISRICINAV.PA;ISRIC;Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Reduced Fossil Fuel Index;www.easy.bnpparibas.de
1277;ETF;iShares MSCI EM SRI UCITS ETF USD (Dist);IE00BGDQ0T50;iShares;36B5;36B5.DE;36B5 GY;;0,35%;Distributing;Full Replication;USD;EUR;50000 EUR;3,00%;0XRAINAV.DE;INAVSEME;MSCI Emerging Markets SRI Select Reduced Fossil Fuel Index;www.ishares.com
1278;ETF;iShares MSCI Europe SRI UCITS ETF EUR (Dist);IE00BGDPWW94;iShares;36B3;36B3.DE;36B3 GY;;0,30%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0XRLINAV.DE;INAVISEE;MSCI Europe SRI Select Reduced Fossil Fuel Index;www.ishares.com
1279;ETF;iShares MSCI Japan SRI UCITS ETF USD (Dist);IE00BGDQ0V72;iShares;36B4;36B4.DE;36B4 GY;;0,30%;Distributing;Full Replication;USD;EUR;50000 EUR;3,00%;0XRFINAV.DE;INAVSUJE;MSCI Japan SRI Select Reduced Fossil Fuel Index;www.ishares.com
1280;ETF;iShares MSCI USA SRI UCITS ETF USD (Dist);IE00BZ173T46;iShares;36B6;36B6.DE;36B6 GY;;0,30%;Distributing;Full Replication;USD;EUR;50000 EUR;3,00%;0XRQINAV.DE;INAVSRIE;MSCI USA SRI Select Reduced Fossil Fuel Index;www.ishares.com
1281;ETF;iShares MSCI World SRI UCITS ETF EUR (Acc);IE00BYX2JD69;iShares;2B7K;2B7K.DE;2B7K GY;;0,30%;Accumulating;Optimised;EUR;EUR;50000 EUR;3,00%;0K72INAV.DE;INAVSUAE;MSCI World SRI Select Reduced Fossil Fuel Index;www.ishares.com
1282;ETF;iShares MSCI World SRI UCITS ETF USD (Dist);IE00BDZZTM54;iShares;2B7J;2B7J.DE;2B7J GY;;0,30%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;0K7LINAV.DE;INAVSUWE;MSCI World SRI Select Reduced Fossil Fuel Index;www.ishares.com
1283;ETF;iShares $ Treasury Bond 3-7yr UCITS ETF EUR Hedged (Dist);IE00BGPP6473;iShares;CBUE;CBUE.DE;CBUE GY;;0,10%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0XUGINAV.DE;INAVCBUE;ICE U.S. Treasury 3-7 Year Bond Index;www.ishares.com
1284;ETF;iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist);IE00BGPP6697;iShares;IBB1;IBB1.DE;IBB1 GY;;0,10%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0XUBINAV.DE;INAVIBBE;ICE U.S. Treasury 7-10 Year Bond Index;www.ishares.com
1285;ETF;SPDR MSCI World UCITS ETF;IE00BFY0GT14;SPDR;SPPW;SPPW.DE;SPPW GY;;0,12%;Accumulating;Optimised;USD;EUR;100000 EUR;1,50%;;INSPPWE;MSCI World Index;www.spdrseurope.com
1286;ETF;Invesco US Treasury Bond 1-3 Year UCITS ETF Dist;IE00BF2FNG46;Invesco;TRD3;TRD3.DE;TRD3 GY;;0,06%;Distributing;Full Replication;USD;EUR;100000 EUR;5,00%;EQG1INAV.DE;TRE3INE;Bloomberg Barclays US Treasury 1-3 Year Bond Index;etf.invesco.com
1287;ETF;Invesco US Treasury Bond 3-7 Year UCITS ETF Dist;IE00BF2FNQ44;Invesco;TRD7;TRD7.DE;TRD7 GY;;0,06%;Distributing;Full Replication;USD;EUR;100000 EUR;5,00%;EQG4INAV.DE;TRE7INE;Bloomberg Barclays US Treasury 3-7 Year Bond Index;etf.invesco.com
1288;ETF;Invesco US Treasury Bond 7-10 Year UCITS ETF Dist;IE00BF2FN646;Invesco;TRDX;TRDX.DE;TRDX GY;;0,06%;Distributing;Full Replication;USD;EUR;100000 EUR;5,00%;EQGTINAV.DE;TREXINE;Bloomberg Barclays US Treasury 7-10 Year Bond Index;etf.invesco.com
1289;ETF;Invesco US Treasury Bond UCITS ETF Dist;IE00BF2GFH28;Invesco;TRDS;TRDS.DE;TRDS GY;;0,06%;Distributing;Full Replication;USD;EUR;100000 EUR;5,00%;TRES=SUKL;TRESINE;Bloomberg Barclays US Treasury Index;etf.invesco.com
1290;ETF;Amundi Prime Euro Corporates UCITS ETF DR (D);LU1931975079;Amundi;PR1C;PR1C.DE;PR1C GY;;0,05%;Distributing;Full Replication;EUR;EUR;50000 EUR;2,00%;IPR1CINAV.PA;IPR1C;Solactive Euro IG Corporate Index;www.amundietf.de
1291;ETF;Amundi Prime Euro Govies UCITS ETF DR (D);LU1931975152;Amundi;PR1R;PR1R.DE;PR1R GY;;0,05%;Distributing;Full Replication;EUR;EUR;50000 EUR;2,00%;IPR1RINAV.PA;IPR1R;Solactive Eurozone Government Bond Index;www.amundietf.de
1292;ETF;Amundi Prime Europe UCITS ETF DR (D);LU1931974262;Amundi;PR1E;PR1E.DE;PR1E GY;;0,05%;Distributing;Full Replication;EUR;EUR;50000 EUR;2,00%;IPR1EINAV.PA;IPR1E;Solactive GBS Developed Markets Europe Large & Mid Cap Index;www.amundietf.de
1293;ETF;Amundi Prime Eurozone UCITS ETF DR (D);LU1931974429;Amundi;PR1Z;PR1Z.DE;PR1Z GY;;0,05%;Distributing;Full Replication;EUR;EUR;50000 EUR;2,00%;IPR1ZINAV.PA;IPR1Z;Solactive Euro 50 Index;www.amundietf.de
1294;ETF;Amundi Prime Global Govies UCITS ETF DR (D);LU1931975236;Amundi;PR1G;PR1G.DE;PR1G GY;;0,05%;Distributing;Full Replication;EUR;EUR;50000 EUR;2,00%;IPR1GINAV.PA;IPR1G;Solactive Global Developed Government Bond Index;www.amundietf.de
1295;ETF;Amundi Prime Global UCITS ETF DR (D);LU1931974692;Amundi;PR1W;PR1W.DE;PR1W GY;;0,05%;Distributing;Full Replication;USD;EUR;50000 EUR;2,00%;IPR1WINAV.PA;IPR1W;Solactive GBS Developed Markets Large & Mid Cap Index;www.amundietf.de
1296;ETF;Amundi Prime Japan UCITS ETF DR (D);LU1931974775;Amundi;PR1J;PR1J.DE;PR1J GY;;0,05%;Distributing;Full Replication;JPY;EUR;50000 EUR;2,00%;IPR1JINAV.PA;IPR1J;Solactive GBS Japan Large & Mid Cap Index;www.amundietf.de
1297;ETF;Amundi Prime US Treasury UCITS ETF DR (D);LU1931975319;Amundi;PR1S;PR1S.DE;PR1S GY;;0,05%;Distributing;Full Replication;USD;EUR;50000 EUR;2,00%;IPR1SINAV.PA;IPR1S;Solactive US Treasury Bond Index;www.amundietf.de
1298;ETF;Amundi Prime USA UCITS ETF DR (D);LU1931974858;Amundi;PR1U;PR1U.DE;PR1U GY;;0,05%;Distributing;Full Replication;USD;EUR;50000 EUR;2,00%;IPR1UINAV.PA;IPR1U;Solactive GBS United States Large & Mid Cap Index;www.amundietf.de
1299;ETF;iShares $ Corp Bond 0-3yr ESG UCITS ETF USD (Dist);IE00BZ048579;iShares;SNAV;SNAV.DE;SNAV GY;;0,15%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;DTFCINAV.DE;INAVSUSE;Bloomberg Barclays MSCI US Corporate 0-3 Sustainable SRI Index;www.ishares.com
1300;ETF;iShares J.P. Morgan ESG $ EM Bond UCITS ETF USD (Dist);IE00BDDRDW15;iShares;36B1;36B1.DE;36B1 GY;;0,45%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;0EXRINAV.DE;INAVEMEE;J.P. Morgan ESG EMBI Global Diversified Index;www.ishares.com
1301;ETF;Invesco Elwood Global Blockchain UCITS ETF Acc;IE00BGBN6P67;Invesco;BNXG;BNXG.DE;BNXG GY;;0,65%;Accumulating;Full Replication;USD;EUR;100000 EUR;5,00%;0XUYINAV.DE;BCHNINS;Elwood Blockchain Global Equity Index;etf.invesco.com
1302;ETF;Lyxor MSCI Brazil UCITS ETF - Acc;LU1900066207;Lyxor;LBRA;LBRA.DE;LBRA GY;;0,65%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;BRAINAV=SOLA;BRAIV;MSCI Brazil Index;www.lyxoretf.de
1303;ETF;Lyxor MSCI Eastern Europe ex Russia UCITS ETF - Acc;LU1900066462;Lyxor;LEER;LEER.DE;LEER GY;;0,50%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;CECINAV=SOLA;CECIV;MSCI EM Eastern Europe ex Russia index;www.lyxoretf.de
1304;ETF;Lyxor MSCI EM Latin America UCITS ETF - Acc;LU1900066629;Lyxor;LLAM;LLAM.DE;LLAM GY;;0,65%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;LATAMINAV=SOLA;LATAMIV;MSCI EM Latin America Index;www.lyxoretf.de
1305;ETF;Lyxor MSCI Indonesia UCITS ETF - Acc;LU1900065811;Lyxor;LYXI;LYXI.DE;LYXI GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;INDOEURINAV=SOLA;INDOEUIV;MSCI Indonesia Index;www.lyxoretf.de
1306;ETF;Lyxor MSCI Malaysia UCITS ETF - Acc;LU1901001542;Lyxor;LMLS;LMLS.DE;LMLS GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;LYXMALINAV=SOLA;LYXMALIV;MSCI Malaysia index;www.lyxoretf.de
1307;ETF;Lyxor MSCI Russia UCITS ETF - Acc;LU1923627092;Lyxor;LRUS;LRUS.DE;LRUS GY;;0,65%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;LYXRUSINAV=SOLA;LYXRUSIV;MSCI Russia IMI Select GDR Index;www.lyxoretf.de
1308;ETF;Lyxor MSCI South Africa UCITS ETF - Acc;LU1900067270;Lyxor;LSAF;LSAF.DE;LSAF GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;AFSINAV=SOLA;AFSIV;MSCI South Africa Index;www.lyxoretf.de
1309;ETF;Lyxor MSCI Thailand UCITS ETF - Acc;LU1900067437;Lyxor;LYXT;LYXT.DE;LYXT GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;LYS0INAV=SOLA;LYS0IV;MSCI Thailand Index;www.lyxoretf.de
1310;ETF;Lyxor MSCI Turkey UCITS ETF - Acc;LU1900067601;Lyxor;LTUR;LTUR.DE;LTUR GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;2,00%;LYTURINAV=SOLA;LYTURIV;MSCI Turkey Index;www.lyxoretf.de
1311;ETF;Invesco US Treasury Bond 7-10 Year UCITS ETF - EUR Hdg Dist;IE00BF2FN869;Invesco;TRDE;TRDE.DE;TRDE GY;;0,10%;Distributing;Full Replication;EUR;EUR;100000 EUR;5,00%;0YQRINAV.DE;TRXEIN;Bloomberg Barclays US Treasury 7-10 Year Bond Index;etf.invesco.com
1312;ETF;UC AXI Global Coco Bonds UCITS ETF - Institutional EUR-hedged;LU1873136789;Unicredit ETF;CCNV;CCNV.DE;CCNV GY;;0,65%;Accumulating;Full Replication;EUR;EUR;100000 EUR;2,00%;CCNVEURINAV=SOLA;CCNVEUIV;Solactive AXI Liquid Contingent Capital Global Market EUR Hedged Index;www.hypovereinsbank.de
1313;ETF;Lyxor Global Gender Equality (DR) UCITS ETF - Acc;LU1691909508;Lyxor;VOOM;VOOM.DE;VOOM GY;;0,20%;Accumulating;Full Replication;USD;EUR;100000 EUR;2,00%;ELLEEURINAV=SOLA;ELLEEUIV;Solactive Equileap Global Gender Equality Index;www.lyxoretf.de
1314;ETF;Lyxor MSCI China UCITS ETF – Acc      ;LU1841731745;Lyxor;L4K3;L4K3.DE;L4K3 GY;;0,30%;Accumulating;Swap-based;USD;EUR;100000 EUR;2,00%;L4K3EURINAV=SOLA;L4K3EUIV;MSCI China Index;www.lyxoretf.de
1315;ETF;First Trust Eurozone AlphaDEX UCITS ETF;DE000A2PBZX9;First Trust;FTGE;FTGE.DE;FTGE GY;;0,65%;Accumulating;Full Replication;EUR;EUR;5000 shares;5,00%;;FEUZINAV;Nasdaq AlphaDEX Eurozone Index;www.ftglobalportfolios.com
1316;ETF;Amundi Index MSCI Emerging Markets SRI UCITS ETF DR (C);LU1861138961;Amundi;AMEI;AMEI.DE;AMEI GY;;0,25%;Accumulating;Full Replication;USD;EUR;50000 EUR;2,00%;IEMSIINAV.PA;IEMSI;MSCI Emerging Markets SRI 5% Issuer Capped Index;www.amundietf.de
1317;ETF;JPM BetaBuilders US Equity UCITS ETF;IE00BJK9H860;J.P. Morgan ETF;BBUD;BBUD.DE;BBUD GY;;0,04%;Distributing;Optimised;USD;EUR;50000 EUR;5,00%;BBUDEUiv.P;BBUDEUIV;Morningstar US Target Market Exposure Index;www.jpmorganassetmanagement.ie
1318;ETF;JPM BetaBuilders US Equity UCITS ETF      ;IE00BJK9H753;J.P. Morgan ETF;BBUS;BBUS.DE;BBUS GY;;0,04%;Accumulating;Optimised;USD;EUR;50000 EUR;5,00%;BBUSEUiv.P;BBUSEUIV;Morningstar US Target Market Exposure Index;www.jpmorganassetmanagement.ie
1319;ETF;UBS ETF (IE) S&P 500 ESG UCITS ETF (hedged to EUR)  A-acc;IE00BHXMHQ65;UBS ETF;S5SG;S5SG.DE;S5SG GY;;0,22%;Accumulating;Full Replication;USD;EUR;100000 EUR;2,00%;S5SGEURINAV=SOLA;S5SGEUIV;S&P 500 ESG EUR Hedged Index;www.ubs.com/etf
1320;ETF;UBS ETF (IE) S&P 500 ESG UCITS ETF (USD) A-dis;IE00BHXMHK04;UBS ETF;S5SD;S5SD.DE;S5SD GY;;0,12%;Distributing;Full Replication;USD;EUR;100000 EUR;2,00%;SPESGUSDINAV=SOLA;SPESGIV;S&P 500 ESG Index;www.ubs.com/etf
1321;ETF;Amundi Index US CORP SRI UCITS ETF DR;LU1806495575;Amundi;UCRP;UCRP.DE;UCRP GY;;0,16%;Accumulating;Full Replication;USD;EUR;50000 EUR;2,00%;UCRPIINAV.PA;UCRPI;Bloomberg Barclays MSCI US Corporate SRI Index;www.amundietf.de
1322;ETF;iShares MSCI EMU ESG Enhanced UCITS ETF EUR (Acc);IE00BHZPJ015;iShares;EDM4;EDM4.DE;EDM4 GY;;0,15%;Accumulating;Optimised;EUR;EUR;50000 EUR;3,00%;0XVZINAV.DE;INAVED06;MSCI EMU ESG Enhanced Focus Index;www.ishares.com
1323;ETF;iShares MSCI Europe ESG Enhanced UCITS ETF EUR (Acc);IE00BHZPJ783;iShares;EDM6;EDM6.DE;EDM6 GY;;0,15%;Accumulating;Optimised;EUR;EUR;50000 EUR;3,00%;0YQEINAV.DE;INAVED26;MSCI Europe ESG Enhanced Focus Index;www.ishares.com
1324;ETF;iShares MSCI Japan ESG Enhanced UCITS ETF USD (Acc);IE00BHZPJ452;iShares;EDMJ;EDMJ.DE;EDMJ GY;;0,20%;Accumulating;Optimised;USD;EUR;50000 EUR;3,00%;0XV4INAV.DE;INAVED11;MSCI Japan ESG Enhanced Focus Index;www.ishares.com
1325;ETF;iShares MSCI USA ESG Enhanced UCITS ETF USD (Acc);IE00BHZPJ908;iShares;EDMU;EDMU.DE;EDMU GY;;0,10%;Accumulating;Optimised;USD;EUR;50000 EUR;3,00%;0YQ4INAV.DE;INAVED16;MSCI USA ESG Enhanced Focus Index;www.ishares.com
1326;ETF;iShares MSCI World ESG Enhanced UCITS ETF USD (Acc);IE00BHZPJ569;iShares;EDMW;EDMW.DE;EDMW GY;;0,20%;Accumulating;Optimised;USD;EUR;50000 EUR;3,00%;0YQ9INAV.DE;INAVED21;MSCI World ESG Enhanced Focus Index;www.ishares.com
1327;ETF;iShares Global Corp Bond UCITS ETF EUR Hedged (Dist);IE00BJSFQW37;iShares;36B7;36B7.DE;36B7 GY;;0,25%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0YVCINAV.DE;INAV36BE;Bloomberg Barclays Global Aggregate Corporate Bond Index;www.ishares.com
1328;ETF;iShares Global High Yield Corp Bond UCITS ETF EUR Hedged (Dist);IE00BJSFR200;iShares;HYLE;HYLE.DE;HYLE GY;;0,55%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0YVNINAV.DE;INAVHYL1;Markit iBoxx Global Developed Markets Liquid High Yield Capped Index;www.ishares.com
1329;ETF;iShares J.P. Morgan $ EM Bond UCITS ETF EUR Hedged (Acc);IE00BJ5JPH63;iShares;3SUD;3SUD.DE;3SUD GY;;0,50%;Accumulating;Optimised;EUR;EUR;50000 EUR;3,00%;0YVTINAV.DE;INAV3SU1;J.P. Morgan EMBI Global Core Index;www.ishares.com
1330;ETF;HAN-GINS Healthcare Innovation UCITS ETF - Acc;DE000A2PE7K4;HANetf;W311;W311.DE;W311 GY;;0,75%;Accumulating;Full Replication;USD;EUR;15000 shares;5,00%;WELLEURINAV=SOLA;WELLEUIV;Advanced Life Sciences & Smart Healthcare Thematic Index;www.hanetf.com
1331;ETF;iShares MSCI Saudi Arabia Capped UCITS ETF USD (Acc);IE00BYYR0489;iShares;IUSS;IUSS.DE;IUSS GY;;0,60%;Accumulating;Full Replication;USD;EUR;50000 EUR;3,00%;0JHTINAV.DE;INAVIKSE;MSCI Saudi Arabia 20/35 Index;www.ishares.com
1332;ETF;iShares MSCI Saudi Arabia Capped UCITS ETF USD (Dist);IE00BJ5JPJ87;iShares;IUSW;IUSW.DE;IUSW GY;;0,60%;Distributing;Full Replication;USD;EUR;50000 EUR;3,00%;0YV7INAV.DE;INAVIKS1;MSCI Saudi Arabia 20/35 Index;www.ishares.com
1333;ETF;KMEFIC FTSE Kuwait Equity UCITS ETF - Acc;DE000A2PD3R9;HANetf;KUW8;KUW8.DE;KUW8 GY;;0,80%;Accumulating;Full Replication;USD;EUR;15000 shares;5,00%;KUW8EURINAV=SOLA;KUW8EUIV;FTSE Kuwait All Cap 15% Capped Index;www.hanetf.com
1334;ETF;UBS ETF (LU) Sustainable Development Bank Bonds UCITS ETF (hedged to EUR) A-acc;LU1852211991;UBS ETF;MDBE;MDBE.DE;MDBE GY;;0,23%;Accumulating;Optimised;USD;EUR;100000 EUR;2,00%;MDBEEURINAV=SOLA;MDBEEUIV;Solactive UBS Global Multilateral Development Bank Bond USD 25% Issuer Capped EUR Hedged Index;www.ubs.com/etf
1335;ETF;JPM BetaBuilders EUR Govt Bond UCITS ETF;IE00BJK9HD13;J.P. Morgan ETF;BBEG;BBEG.DE;BBEG GY;;0,10%;Accumulating;Optimised;EUR;EUR;50000 EUR;5,00%;BBEGEUiv.P;BBEGEUIV;J.P. Morgan EMU Government Bond Index;www.jpmorganassetmanagement.ie
1336;ETF;JPM BetaBuilders US Treasury Bond UCITS ETF      ;IE00BJK9HH50;J.P. Morgan ETF;BBTR;BBTR.DE;BBTR GY;;0,10%;Accumulating;Optimised;USD;EUR;50000 EUR;5,00%;BBTREUiv.P;BBTREUIV;J.P. Morgan Government Bond United States Index;www.jpmorganassetmanagement.ie
1337;ETF;iShares MSCI EMU ESG Enhanced UCITS ETF EUR (Dist);IE00BHZPHZ28;iShares;EMNE;EMNE.DE;EMNE GY;;0,15%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0XU4INAV.DE;INAVEM01;MSCI EMU ESG Enhanced Focus Index;www.ishares.com
1338;ETF;iShares MSCI Europe ESG Enhanced UCITS ETF EUR (Dist);IE00BHZPJ676;iShares;EMNU;EMNU.DE;EMNU GY;;0,15%;Distributing;Optimised;EUR;EUR;50000 EUR;3,00%;0XVPINAV.DE;INAVEE21;MSCI Europe ESG Enhanced Focus Index;www.ishares.com
1339;ETF;iShares MSCI Japan ESG Enhanced UCITS ETF USD (Dist);IE00BHZPJ346;iShares;EMNJ;EMNJ.DE;EMNJ GY;;0,20%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;0XU9INAV.DE;INAVEE06;MSCI Japan ESG Enhanced Focus Index;www.ishares.com
1340;ETF;iShares MSCI USA ESG Enhanced UCITS ETF USD (Dist);IE00BHZPJ890;iShares;OM3L;OM3L.DE;OM3L GY;;0,10%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;0XVEINAV.DE;INAVEE11;MSCI USA ESG Enhanced Focus Index;www.ishares.com
1341;ETF;iShares MSCI World ESG Enhanced UCITS ETF USD (Dist);IE00BG11HV38;iShares;EMND;EMND.DE;EMND GY;;0,20%;Distributing;Optimised;USD;EUR;50000 EUR;3,00%;0XVKINAV.DE;INAVEE16;MSCI World ESG Enhanced Focus Index;www.ishares.com
1342;ETF;Lyxor Hwabao WP MSCI China A (DR) UCITS ETF - Acc;FR0011720911;Lyxor;CNAA;CNAA.DE;CNAA GY;;0,35%;Accumulating;Full Replication;USD;EUR;100000 EUR;2,00%;CNAAEURINAV=SOLA;NVLLCNAA;MSCI China A Index;www.lyxoretf.de
1343;ETF;Invesco Bloomberg Commodity ex-Agriculture UCITS ETF Acc;IE00BYXYX521;Invesco;XAAG;XAAG.DE;XAAG GY;;0,19%;Accumulating;Swap-based;USD;EUR;100000 EUR;5,00%;0TQCINAV.DE;XAAGIN;Bloomberg ex Agriculture and Livestock 20/30 Capped Index;etf.invesco.com
1344;ETF;Invesco Goldman Sachs Equity Factor Index Emerging Markets UCITS ETF (GS EFI EM ETF);IE00BD5KGK77;Invesco;FEEM;FEEM.DE;FEEM GY;;0,65%;Accumulating;Swap-based;USD;EUR;100000 EUR;5,00%;18FUINAV.DE;FEEMIN;Goldman Sachs Equity Factor Emerging Markets Index;etf.invesco.com
1345;ETF;Invesco JPX-Nikkei 400 UCITS ETF Acc;IE00BPRCH686;Invesco;SMLN;SMLN.DE;SMLN GY;;0,19%;Accumulating;Swap-based;JPY;EUR;100000 EUR;5,00%;X2ISINAV.DE;SMLNIN;JPX-Nikkei 400 Index;etf.invesco.com
1346;ETF;Invesco Morningstar US Energy Infrastructure MLP UCITS ETF Acc;IE00B94ZB998;Invesco;SMLP;SMLP.DE;SMLP GY;;0,50%;Accumulating;Swap-based;USD;EUR;100000 EUR;5,00%;274IINAV.DE;INMLPA;Morningstar MLP Composite Index;etf.invesco.com
1347;ETF;Invesco Morningstar US Energy Infrastructure MLP UCITS ETF Dist;IE00B8CJW150;Invesco;SMLD;SMLD.DE;SMLD GY;;0,50%;Distributing;Swap-based;USD;EUR;100000 EUR;5,00%;X225INAV.DE;INMLPB;Morningstar MLP Composite Index;etf.invesco.com
1348;ETF;Invesco MSCI Europe ex-UK UCITS ETF Acc;IE00BYX5K108;Invesco;MXUK;MXUK.DE;MXUK GY;;0,20%;Accumulating;Swap-based;EUR;EUR;100000 EUR;5,00%;0TQEINAV.DE;MXUKIN;MSCI Europe ex UK Index;etf.invesco.com
1349;ETF;Invesco S&P 500 UCITS ETF Dist;IE00BYML9W36;Invesco;D500;D500.DE;D500 GY;;0,05%;Distributing;Swap-based;USD;EUR;100000 EUR;5,00%;3XJHINAV.DE;D500IN;S&P 500 Index;etf.invesco.com
1350;ETF;Invesco Goldman Sachs Equity Factor Index Europe UCITS ETF Acc;IE00BMW3NY56;Invesco;SMLU;SMLU.DE;SMLU GY;;0,45%;Accumulating;Swap-based;EUR;EUR;100000 EUR;5,00%;0J9SINAV.DE;SMLUIN;Goldman Sachs Equity Factor Europe Index;etf.invesco.com
1351;ETF;Invesco Goldman Sachs Equity Factor Index World UCITS ETF Acc;IE00BFG1RG61;Invesco;SMLW;SMLW.DE;SMLW GY;;0,55%;Accumulating;Swap-based;USD;EUR;100000 EUR;5,00%;X2D2INAV.DE;SMLWIN;Goldman Sachs Equity Factor World Index;etf.invesco.com
1352;ETF;Invesco MSCI Emerging Markets UCITS ETF Acc;IE00B3DWVS88;Invesco;EMSM;EMSM.DE;EMSM GY;;0,29%;Accumulating;Swap-based;USD;EUR;100000 EUR;5,00%;EMSMIN.DE;EMSMIN;MSCI Emerging Markets Index;etf.invesco.com
1353;ETF;Invesco S&P 500 UCITS ETF Acc;IE00B3YCGJ38;Invesco;P500;P500.DE;P500 GY;;0,05%;Accumulating;Swap-based;USD;EUR;100000 EUR;5,00%;P500IN.DE;P500IN;S&P 500 Index;etf.invesco.com
1354;ETF;BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF;LU1953136527;EasyETF;EMEC;EMEC.DE;EMEC GY;;0,30%;Accumulating;Full Replication;EUR;EUR;50000 EUR;1,00%;INREUINAV.PA;INREF;ECPI Circular Economy Leaders Equity Index;www.easy.bnpparibas.de
1355;ETF;Franklin FTSE Brazil UCITS ETF ;IE00BHZRQY00;Franklin LibertyShares;FLXB;FLXB.DE;FLXB GY;;0,19%;Accumulating;Optimised;USD;EUR;50000 EUR;5,00%;0YSAINAV.DE;FLXBIVEU;FTSE Brazil 30/18 Capped Net Tax Index;www.franklintempleton.de/
1356;ETF;Franklin FTSE China UCITS ETF;IE00BHZRR147;Franklin LibertyShares;FLXC;FLXC.DE;FLXC GY;;0,19%;Accumulating;Optimised;USD;EUR;50000 EUR;5,00%;0YSEINAV.DE;FLXCIVEU;FTSE China 30/18 Capped Index;www.franklintempleton.de/
